,country,article_name,revision_id,article_quality_est,population
402,Cambodia,Keo Saphal (Takeo politician),778675542.0,Stub,15497000.0
403,Cambodia,Khek Vandy,778806364.0,Stub,15497000.0
404,Cambodia,Khun Haing,778825745.0,Stub,15497000.0
405,Cambodia,Khy Taing Lim,778830534.0,Stub,15497000.0
406,Cambodia,Kimsour Phirith,778947267.0,Stub,15497000.0
407,Cambodia,Kuoch Ky,779440080.0,Stub,15497000.0
408,Cambodia,Kuoy Bunroeun,779441002.0,Stub,15497000.0
409,Cambodia,Chou Bun Eng,779541149.0,Start,15497000.0
410,Cambodia,Ke Sovannaroth,779541334.0,Stub,15497000.0
411,Cambodia,Norodom Rattana Devi,779541359.0,Stub,15497000.0
412,Cambodia,Norodom Vichara,779541415.0,Stub,15497000.0
413,Cambodia,Nin Saphon,779541481.0,Stub,15497000.0
414,Cambodia,Tioulong Saumura,779541578.0,Start,15497000.0
415,Cambodia,Som Kimsuor,779541650.0,Stub,15497000.0
416,Cambodia,Suy Sem,780608915.0,Stub,15497000.0
417,Cambodia,Sourn Serey Ratha,780691538.0,Stub,15497000.0
418,Cambodia,Ly Son,782622853.0,Stub,15497000.0
419,Cambodia,Ly Thuch,782622857.0,Stub,15497000.0
420,Cambodia,List of heads of state of Cambodia,782894395.0,C,15497000.0
421,Cambodia,Son Sann,783107330.0,C,15497000.0
422,Cambodia,Mam Bun Neang,783142781.0,Stub,15497000.0
423,Cambodia,Chan Sarun,783239117.0,Stub,15497000.0
424,Cambodia,Mao Monyvann,783294124.0,Stub,15497000.0
425,Cambodia,Men Sam An,784442393.0,Stub,15497000.0
426,Cambodia,Mey Norn,784629286.0,Stub,15497000.0
427,Cambodia,Sok An,784962640.0,C,15497000.0
428,Cambodia,Yem Sambaur,786198076.0,Start,15497000.0
429,Cambodia,Yim Sovann,786409843.0,C,15497000.0
430,Cambodia,Ek Yi Oun,786826707.0,Stub,15497000.0
431,Cambodia,Lu Laysreng,787016670.0,Stub,15497000.0
432,Cambodia,Math Ly,787260537.0,Stub,15497000.0
433,Cambodia,Chem Widhya,787978108.0,Start,15497000.0
434,Cambodia,Pa Socheatvong,788070748.0,Stub,15497000.0
435,Cambodia,Governor of Phnom Penh,788070776.0,Stub,15497000.0
436,Cambodia,Son Sen,788368060.0,C,15497000.0
437,Cambodia,Pen Sovan,788398926.0,Start,15497000.0
438,Cambodia,Sak Sutsakhan,788540352.0,C,15497000.0
439,Cambodia,Amath Yashya,788758065.0,Stub,15497000.0
440,Cambodia,Tong Siv Eng,788799479.0,Stub,15497000.0
441,Cambodia,Norodom Chakrapong,788905950.0,GA,15497000.0
442,Cambodia,Prak Sokhon,790023943.0,Start,15497000.0
443,Cambodia,Khieu Samphan,792012094.0,C,15497000.0
444,Cambodia,Sisowath Sirik Matak,792274582.0,C,15497000.0
445,Cambodia,Sam Sary,792556486.0,Start,15497000.0
446,Cambodia,Tou Samouth,792731504.0,Start,15497000.0
447,Cambodia,Yun Yat,793218721.0,Stub,15497000.0
448,Cambodia,Khieu Ponnary,793723115.0,Start,15497000.0
449,Cambodia,Cham Prasidh,793746447.0,Start,15497000.0
450,Cambodia,Ung Huot,794239262.0,Start,15497000.0
451,Cambodia,Veng Sereyvuth,794714434.0,Stub,15497000.0
452,Cambodia,Ieng Mouly,795214039.0,Stub,15497000.0
453,Cambodia,Pou Sothirak,796696955.0,Stub,15497000.0
454,Cambodia,Chea Sim,797224256.0,C,15497000.0
455,Cambodia,Hu Nim,797444265.0,C,15497000.0
456,Cambodia,Sim Var,797618265.0,Start,15497000.0
457,Cambodia,Bin Chhin,797673057.0,Stub,15497000.0
458,Cambodia,Sim Ka,798039997.0,Stub,15497000.0
459,Cambodia,Hou Yuon,798241496.0,C,15497000.0
460,Cambodia,Phiset Phanit,799124051.0,Stub,15497000.0
461,Cambodia,Norodom Sihanouk,799302232.0,FA,15497000.0
462,Cambodia,Pao Ham Phan,799453681.0,Stub,15497000.0
463,Cambodia,Heng Samrin,799719505.0,Start,15497000.0
464,Cambodia,Kang Kek Iew,799772448.0,C,15497000.0
465,Cambodia,Leng Ngeth,800087187.0,Stub,15497000.0
466,Cambodia,Spouse of the Prime Minister of Cambodia,800348414.0,Stub,15497000.0
467,Cambodia,Nhiek Tioulong,801079233.0,Start,15497000.0
468,Cambodia,Keo Puth Rasmey,801523347.0,Stub,15497000.0
469,Cambodia,Khem Veasna,802456666.0,C,15497000.0
470,Cambodia,Tea Banh,802643748.0,Start,15497000.0
471,Cambodia,Ieng Sary,802839704.0,C,15497000.0
472,Cambodia,Son Ngoc Minh,803084525.0,Start,15497000.0
473,Cambodia,List of monarchs of Cambodia,803230439.0,C,15497000.0
474,Cambodia,Ran Serey Leakhena,803481048.0,Stub,15497000.0
475,Cambodia,Lon Non,803936929.0,C,15497000.0
476,Cambodia,Lon Nil,803936986.0,Start,15497000.0
477,Cambodia,Mu Sochua,804631223.0,C,15497000.0
478,Cambodia,Penn Nouth,804717865.0,Start,15497000.0
479,Cambodia,Hang Chuon Naron,804785628.0,Start,15497000.0
480,Cambodia,Hong Sun Huot,805459200.0,Stub,15497000.0
481,Cambodia,Sam Rainsy,805740662.0,C,15497000.0
482,Cambodia,Nuon Chea,805876135.0,C,15497000.0
483,Cambodia,Kao Kim Hourn,805905770.0,B,15497000.0
484,Cambodia,Ieng Thirith,806833311.0,C,15497000.0
485,Cambodia,Chau Sen Cocsal Chhum,806931313.0,C,15497000.0
486,Cambodia,Sar Kheng,806997998.0,GA,15497000.0
487,Cambodia,Aun Pornmoniroth,807003284.0,Start,15497000.0
488,Cambodia,Lon Nol,807025761.0,GA,15497000.0
740,Canada,Robert Douglas Cook,401577829.0,Stub,38190000.0
741,Canada,List of Canadian incumbents by year,477962574.0,Stub,38190000.0
742,Canada,List of 2009 Canadian incumbents,632008524.0,Start,38190000.0
743,Canada,Rossy Barbour,653527941.0,Stub,38190000.0
744,Canada,Les Scheininger,667821864.0,C,38190000.0
745,Canada,Patrick Canning,667873261.0,Start,38190000.0
746,Canada,Gerald Hill (politician),670917017.0,Stub,38190000.0
747,Canada,John R. O'Dea,670971940.0,Stub,38190000.0
748,Canada,Samuel J. Hefferton,671122320.0,Start,38190000.0
749,Canada,Alexander Dunphy,676610041.0,Stub,38190000.0
750,Canada,Gordon Dawe,676612108.0,Stub,38190000.0
751,Canada,Paul Thoms,676732644.0,Stub,38190000.0
752,Canada,Frederick B. Rowe,676734572.0,Stub,38190000.0
753,Canada,Allan Evans (politician),676782180.0,Stub,38190000.0
754,Canada,Luke Woodrow,676947124.0,Stub,38190000.0
755,Canada,William G. Patterson,677094551.0,Stub,38190000.0
756,Canada,Freeman White (politician),677724847.0,Stub,38190000.0
757,Canada,William J. MacNeil,677769770.0,Stub,38190000.0
758,Canada,John Collins (Canadian politician),679623758.0,Stub,38190000.0
759,Canada,Barry Hynes,680618797.0,Stub,38190000.0
760,Canada,Brendan Howard,684050793.0,Stub,38190000.0
761,Canada,Wilson Callan,684903534.0,Stub,38190000.0
762,Canada,Rod Moores,684903869.0,Stub,38190000.0
763,Canada,List of 2010 Canadian incumbents,688697227.0,Start,38190000.0
764,Canada,Harold Collins (Canadian politician),690205437.0,Stub,38190000.0
765,Canada,Speaker of the Legislative Assembly of the Province of Canada,691747234.0,Stub,38190000.0
766,Canada,"Rhinoceros Party of Canada candidates, 1980 Canadian federal election",698077739.0,Stub,38190000.0
767,Canada,David John Rankin,703226576.0,Stub,38190000.0
768,Canada,Robert Melville Smith,704136762.0,Stub,38190000.0
769,Canada,Myra Freeman,704516768.0,Start,38190000.0
770,Canada,Evelyn Shannon,705247791.0,Stub,38190000.0
771,Canada,George Little (Manitoba politician),705386024.0,Stub,38190000.0
772,Canada,Michael Rojeski,705436088.0,Stub,38190000.0
773,Canada,Gudmundur Fjelsted,705539849.0,Stub,38190000.0
774,Canada,Samuel Fletcher,705547266.0,Stub,38190000.0
775,Canada,John Crane (Canadian politician),706430270.0,Stub,38190000.0
776,Canada,Milton Peach,706597779.0,Stub,38190000.0
777,Canada,Claude Sheppard,706758502.0,Stub,38190000.0
778,Canada,Don Hollett,706934829.0,Stub,38190000.0
779,Canada,Art Reid,706942745.0,Stub,38190000.0
780,Canada,David Secord,707172907.0,Stub,38190000.0
781,Canada,Wally Firth,707297623.0,Stub,38190000.0
782,Canada,William R. Smallwood,707632311.0,Stub,38190000.0
783,Canada,C. Maxwell Lane,707684781.0,Stub,38190000.0
784,Canada,Charles Poulin,708179175.0,Stub,38190000.0
785,Canada,Pierre-Luc Paquette,708813010.0,,38190000.0
786,Canada,Francis Badgley (merchant),708885126.0,Stub,38190000.0
787,Canada,Michel Sikyea,708967094.0,Start,38190000.0
788,Canada,List of 2003 Canadian incumbents,709329316.0,Start,38190000.0
789,Canada,List of 2004 Canadian incumbents,709329425.0,Start,38190000.0
790,Canada,List of 2002 Canadian incumbents,709407679.0,Start,38190000.0
791,Canada,List of 2001 Canadian incumbents,709407789.0,Start,38190000.0
792,Canada,List of 2000 Canadian incumbents,709408821.0,Start,38190000.0
793,Canada,List of 1999 Canadian incumbents,709408830.0,Start,38190000.0
794,Canada,List of 1998 Canadian incumbents,709408965.0,Start,38190000.0
795,Canada,Sonnee Cohen,709455764.0,Start,38190000.0
796,Canada,List of 1997 Canadian incumbents,709491780.0,Start,38190000.0
797,Canada,List of 1996 Canadian incumbents,709492005.0,Start,38190000.0
798,Canada,List of 1995 Canadian incumbents,709492007.0,Start,38190000.0
799,Canada,List of 1994 Canadian incumbents,709492025.0,Start,38190000.0
800,Canada,List of 1992 Canadian incumbents,709492105.0,Start,38190000.0
801,Canada,List of 1991 Canadian incumbents,709492467.0,Start,38190000.0
802,Canada,List of 1990 Canadian incumbents,709492558.0,Start,38190000.0
803,Canada,List of 2005 Canadian incumbents,709519440.0,Start,38190000.0
804,Canada,Cyril Keeper,710575028.0,C,38190000.0
805,Canada,Adam Aptowitzer,710619647.0,Stub,38190000.0
806,Canada,Yvon Picotte,710753764.0,Start,38190000.0
807,Canada,James Atebe,711104781.0,Start,38190000.0
808,Canada,List of 2007 Canadian incumbents,711603471.0,Start,38190000.0
809,Canada,Thomas Barnaby,712417981.0,Stub,38190000.0
810,Canada,Mark Evaloarjuk,712579431.0,Start,38190000.0
811,Canada,Jacques Bizard,712601441.0,Stub,38190000.0
812,Canada,Lawrence Martin (musician),712973728.0,C,38190000.0
813,Canada,Denis Viger,713249389.0,Stub,38190000.0
814,Canada,Aidan Maloney,713981300.0,Stub,38190000.0
815,Canada,Grafton Njootli,714172218.0,Stub,38190000.0
816,Canada,William Albert Boucher,714722019.0,Start,38190000.0
817,Canada,Marvin Gelber,715055224.0,Stub,38190000.0
818,Canada,Robert Robertson (politician),715359989.0,Stub,38190000.0
819,Canada,James H. Stuart,715457941.0,,38190000.0
820,Canada,Maxime Lépine,716489196.0,Stub,38190000.0
821,Canada,Ambroise-Dydime Lépine,716690197.0,Stub,38190000.0
822,Canada,W. Garfield Case,716908156.0,B,38190000.0
823,Canada,Guy Williams (politician),716924009.0,Stub,38190000.0
824,Canada,May Birchard,716960979.0,Start,38190000.0
825,Canada,William Todd (1803–1873),717061600.0,Stub,38190000.0
826,Canada,Albert Planta,717154850.0,Stub,38190000.0
827,Canada,Jacques Viger (Member of the Assembly),717397656.0,Stub,38190000.0
828,Canada,Alexander Kennedy Isbister,717547859.0,Stub,38190000.0
829,Canada,Stuart Lyon Smith,717897492.0,Start,38190000.0
830,Canada,Michel Bénard,718265809.0,Stub,38190000.0
831,Canada,Maurice Laframboise,718852428.0,Start,38190000.0
832,Canada,James Isbister,719597828.0,Start,38190000.0
833,Canada,Jean-Charles Chapais,719598088.0,Start,38190000.0
834,Canada,List of 1993 Canadian incumbents,720131548.0,Start,38190000.0
835,Canada,List of 1989 Canadian incumbents,720131554.0,Start,38190000.0
836,Canada,List of 1988 Canadian incumbents,720131559.0,Start,38190000.0
837,Canada,List of 2008 Canadian incumbents,720133136.0,Start,38190000.0
838,Canada,John Judah Glass,720256444.0,Start,38190000.0
839,Canada,List of 1867 Canadian incumbents,721006116.0,Stub,38190000.0
840,Canada,Lazarus Phillips,721093245.0,Start,38190000.0
841,Canada,Samuel Hume Blake,721792566.0,Stub,38190000.0
842,Canada,Gilles Houde,722043055.0,Stub,38190000.0
843,Canada,Brenda Paris,723148572.0,C,38190000.0
844,Canada,Henry Judah,723249393.0,Stub,38190000.0
845,Canada,Rupert Bartlett,723252411.0,Stub,38190000.0
846,Canada,Peter Bercovitch,723253555.0,Start,38190000.0
847,Canada,Maurice Hartt,723253656.0,Start,38190000.0
848,Canada,Jerome Dinn,723271862.0,Stub,38190000.0
849,Canada,René Matteau,723308478.0,,38190000.0
850,Canada,Tom Hickey (politician),723348093.0,Start,38190000.0
851,Canada,Myles Murray,723377038.0,Stub,38190000.0
852,Canada,Frederick Langdon Hubbard,723694660.0,Stub,38190000.0
853,Canada,David J. Reimer,724052271.0,,38190000.0
854,Canada,Stephen Wallace (public servant),724068863.0,Stub,38190000.0
855,Canada,Harry Blank,724678615.0,Start,38190000.0
856,Canada,Hubert Kitchen,725395350.0,Stub,38190000.0
857,Canada,Uriah Strickland,725401345.0,Stub,38190000.0
858,Canada,Aubrey Gover,725401404.0,Stub,38190000.0
859,Canada,Alec Moores,725403647.0,Stub,38190000.0
860,Canada,Eugene Hiscock,725404809.0,Stub,38190000.0
861,Canada,H.R.V. Earle,725409378.0,Stub,38190000.0
862,Canada,Glenn Tobin,725417107.0,Stub,38190000.0
863,Canada,W. George Cross,726662002.0,Stub,38190000.0
864,Canada,François Beaulieu II,728457018.0,C,38190000.0
865,Canada,Alexander Macdonell of Greenfield,729104207.0,Stub,38190000.0
866,Canada,Steve Owens (politician),729767652.0,Start,38190000.0
867,Canada,Howard McCurdy,730002481.0,Start,38190000.0
868,Canada,Jeremy Akerman,730706462.0,C,38190000.0
869,Canada,Office-holders of Canada,730830430.0,Start,38190000.0
870,Canada,Louis Singer,733451024.0,Start,38190000.0
871,Canada,Edward Whelan (Canadian politician),734484063.0,Start,38190000.0
872,Canada,Wilfred McDonald,734799659.0,Start,38190000.0
873,Canada,Kevin Parsons Sr.,735721150.0,Stub,38190000.0
874,Canada,Hugh Twomey,735809835.0,Start,38190000.0
875,Canada,Alexander Grant Dallas,736826045.0,Stub,38190000.0
876,Canada,John L. Brown (Ontario politician),737118230.0,Stub,38190000.0
877,Canada,Jean Baptiste Wilkie,738242188.0,Start,38190000.0
878,Canada,Marcel Hatch,738514517.0,,38190000.0
879,Canada,Stanley Hall (politician),738943928.0,Stub,38190000.0
880,Canada,Samuel Genest,739134923.0,Start,38190000.0
881,Canada,David Berger (Canadian politician),740276158.0,Start,38190000.0
882,Canada,David Rotenberg,740276869.0,C,38190000.0
883,Canada,Aubrey Senior,740441527.0,Stub,38190000.0
884,Canada,Neil Fraser (civil servant),740482412.0,Stub,38190000.0
885,Canada,Thomas McKay (Northwest Territories politician),740863576.0,Start,38190000.0
886,Canada,Peter Fraser (Northwest Territories politician),740863717.0,Stub,38190000.0
887,Canada,Ron Ghitter,741266718.0,Start,38190000.0
888,Canada,Esau Schafer,742618365.0,Stub,38190000.0
889,Canada,Michael S. Martin,742989409.0,Stub,38190000.0
890,Canada,Wayne Jim,743342114.0,Stub,38190000.0
891,Canada,William Angus Dickson,743352732.0,Stub,38190000.0
892,Canada,James Laxer,743802406.0,Start,38190000.0
893,Canada,Robert Duncan Wilmot,743934426.0,Start,38190000.0
894,Canada,William Steeves,744260793.0,Start,38190000.0
895,Canada,List of Canadian ministries,744493549.0,Start,38190000.0
896,Canada,John Hamilton Gray (New Brunswick politician),744724453.0,Start,38190000.0
897,Canada,Lawrence Armstrong,744726413.0,Start,38190000.0
898,Canada,Peter Mitchell (politician),744887895.0,Start,38190000.0
899,Canada,George Benjamin (Orangeman),745111909.0,Start,38190000.0
900,Canada,Jean Alfred,745448033.0,Start,38190000.0
901,Canada,Moe Mantha Sr.,745453138.0,Start,38190000.0
902,Canada,Samuel Factor (Canadian politician),745678622.0,Start,38190000.0
903,Canada,Leon Crestohl,746467178.0,Start,38190000.0
904,Canada,Frederick E. Harrison,746471129.0,Start,38190000.0
905,Canada,Solomon Hart Green,746727879.0,Start,38190000.0
906,Canada,George T. Marsh,746891841.0,Stub,38190000.0
907,Canada,J. A. McCaul,746916216.0,Stub,38190000.0
908,Canada,John O'Neill (Canadian politician),747526324.0,Start,38190000.0
909,Canada,George Coles (politician),748140172.0,Start,38190000.0
910,Canada,John William Ritchie,749483611.0,Stub,38190000.0
911,Canada,Mickey Hennessy,749552058.0,Start,38190000.0
912,Canada,Jeff Rose,750062937.0,Start,38190000.0
913,Canada,Jacob Æmilius Irving,750436001.0,Start,38190000.0
914,Canada,John N. Anderson,751176274.0,Stub,38190000.0
915,Canada,Arthur S. Mifflin,751807970.0,Stub,38190000.0
916,Canada,Wallace House (politician),751987164.0,Start,38190000.0
917,Canada,Ernie Tate,752068111.0,Start,38190000.0
918,Canada,Yvon Dumont,753367995.0,C,38190000.0
919,Canada,James Cockburn (politician),753379799.0,Start,38190000.0
920,Canada,Firmin Monestime,755386512.0,Start,38190000.0
921,Canada,Elmer Knutson,756279684.0,Start,38190000.0
922,Canada,Ray Kingsmith,756291644.0,Start,38190000.0
923,Canada,David Smith (Quebec politician),756551426.0,Stub,38190000.0
924,Canada,Frantz Benjamin,756552638.0,Stub,38190000.0
925,Canada,Irving Gerstein,756554677.0,Start,38190000.0
926,Canada,Jonathan Valois,756555976.0,Stub,38190000.0
927,Canada,Leo Kolber,756556561.0,Start,38190000.0
928,Canada,Ovid Jackson,756558693.0,Stub,38190000.0
929,Canada,Richard Marceau,756570254.0,Start,38190000.0
930,Canada,Russell Copeman,756570822.0,Start,38190000.0
931,Canada,Yoine Goldstein,756572403.0,Start,38190000.0
932,Canada,Keith Goulet,756574108.0,Stub,38190000.0
933,Canada,Ovide Alakannuark,756585976.0,Stub,38190000.0
934,Canada,Ron Elliott (politician),756585982.0,Stub,38190000.0
935,Canada,David Iqaqrialu,756585983.0,Stub,38190000.0
936,Canada,Patterk Netser,756585988.0,Stub,38190000.0
937,Canada,Donald Havioyak,756585989.0,Stub,38190000.0
938,Canada,Kevin O'Brien (Nunavut politician),756585996.0,Start,38190000.0
939,Canada,Samuel Nuqingaq,756585998.0,Start,38190000.0
940,Canada,Daniel Shewchuk,756585999.0,Stub,38190000.0
941,Canada,Hezakiah Oshutapik,756586002.0,Stub,38190000.0
942,Canada,David Chudnovsky (politician),756587157.0,Start,38190000.0
943,Canada,Doug Oldford,756587370.0,Stub,38190000.0
944,Canada,Kevin Menicoche,756588884.0,Stub,38190000.0
945,Canada,Lindsay Blackett,756588999.0,Start,38190000.0
946,Canada,Stelman Flynn,756591021.0,Stub,38190000.0
947,Canada,Anita Neville,756764820.0,Start,38190000.0
948,Canada,Erminie Cohen,756793754.0,Start,38190000.0
949,Canada,Monique Richard,756827167.0,Stub,38190000.0
950,Canada,Vivian Barbot,756833298.0,Start,38190000.0
951,Canada,Walt Secord,756994842.0,Stub,38190000.0
952,Canada,Esther Shiner,757340941.0,B,38190000.0
953,Canada,Peter Kilabuk,757841167.0,Stub,38190000.0
954,Canada,Steve Mantis,758196830.0,C,38190000.0
955,Canada,Thomas Malone (politician),758368304.0,Start,38190000.0
956,Canada,Pierre Sévigny,758498194.0,Start,38190000.0
957,Canada,Vance Badawey,758814005.0,Start,38190000.0
958,Canada,Joseph Cohen,759068429.0,Stub,38190000.0
959,Canada,Edward Barron Chandler,759216527.0,Start,38190000.0
960,Canada,Christin Milloy,759365933.0,Start,38190000.0
961,Canada,Gerry Organ,759441852.0,Stub,38190000.0
962,Canada,Jobie Nutarak,760183672.0,Stub,38190000.0
963,Canada,Cuthbert Grant,760716476.0,C,38190000.0
964,Canada,Samuel Leonard Tilley,760733809.0,C,38190000.0
965,Canada,Norman Yakeleya,761104451.0,Stub,38190000.0
966,Canada,Edward Palmer (Canadian politician),761604965.0,Start,38190000.0
967,Canada,André-Gilles Fortin,761630386.0,Stub,38190000.0
968,Canada,Stanley G. Grizzle,761737356.0,Start,38190000.0
969,Canada,Janine Krieber,762182031.0,Start,38190000.0
970,Canada,J. Trevor Morgan,763591385.0,Stub,38190000.0
971,Canada,Robert B. Dickey,763667690.0,Start,38190000.0
972,Canada,Lennox Farrell,764019224.0,,38190000.0
973,Canada,Elizabeth Ball,764121172.0,Start,38190000.0
974,Canada,Edgar Leduc,764210531.0,C,38190000.0
975,Canada,Eric Berntson,764319651.0,Start,38190000.0
976,Canada,Alvin Curling,764712203.0,C,38190000.0
977,Canada,Charles Nolin,764751927.0,Stub,38190000.0
978,Canada,Don Luzzi,764911059.0,Start,38190000.0
979,Canada,Moses Appaqaq,764967572.0,Stub,38190000.0
980,Canada,Laurier LaPierre,765860301.0,Start,38190000.0
981,Canada,Thomas McNabb,765882998.0,Stub,38190000.0
982,Canada,Richard Kroft,766192534.0,Start,38190000.0
983,Canada,William Cecil Ross,766256645.0,Start,38190000.0
984,Canada,John Christian Schultz,766314013.0,C,38190000.0
985,Canada,Lawrence Bergman,766389101.0,Start,38190000.0
986,Canada,Saul Polo,766438067.0,Stub,38190000.0
987,Canada,Marc Tanguay,766439638.0,Stub,38190000.0
988,Canada,Henri Bourassa,766910246.0,C,38190000.0
989,Canada,Kathryn Cholette,767393654.0,Stub,38190000.0
990,Canada,Marie Tifo,768559614.0,Start,38190000.0
991,Canada,Scott Reid (Newfoundland and Labrador politician),768764874.0,Stub,38190000.0
992,Canada,David Shepherd (Canadian politician),768786587.0,Stub,38190000.0
993,Canada,Bob Lagassé,768810456.0,Stub,38190000.0
994,Canada,Amanda Lathlin,768814794.0,Stub,38190000.0
995,Canada,Frederick Blake Jr.,768862415.0,Stub,38190000.0
996,Canada,Alfred Moses (politician),768863547.0,Stub,38190000.0
997,Canada,Cory Vanthuyne,768864228.0,Stub,38190000.0
998,Canada,Pat Angnakak,768958236.0,Stub,38190000.0
999,Canada,Tony Akoak,768958283.0,Stub,38190000.0
1000,Canada,Joe Enook,768958879.0,Stub,38190000.0
1001,Canada,David Joanasie,768959104.0,Stub,38190000.0
1002,Canada,Pauloosie Keyootak,768959229.0,Start,38190000.0
1003,Canada,George Kuksuk,768959407.0,Stub,38190000.0
